"","subject","block","trial","first_trial_in_block","choice1","state","state_prob","choice2","expval_ch","expval_unch","reward"
"arm_3281",2,3,33,0,2,2,0.7,1,0.808925613365771,0.712781882608025,1
"arm_3291",2,3,34,0,1,2,0.3,1,0.82041766304819,0.694084030393342,1
"arm_3301",2,3,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,0
"arm_2251",2,3,36,0,2,1,0.3,2,0.15,0.386576526990292,0
"arm_3311",2,3,37,0,2,2,0.7,1,0.801151045581874,0.651794942483461,1
"arm_3321",2,3,38,0,2,2,0.7,1,0.779605868255858,0.641663041391297,1
"arm_1301",2,3,39,0,1,1,0.7,1,0.418633583347909,0.15,1
"arm_3331",2,3,40,0,2,2,0.7,1,0.743141089163742,0.653629657322364,1
"arm_1311",2,3,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,0
"arm_1321",2,3,42,0,2,1,0.3,1,0.40144125610901,0.231916246520594,0
"arm_1331",2,3,43,0,1,1,0.7,1,0.407508986275393,0.251893591214306,1
"arm_3341",2,3,44,0,2,2,0.7,1,0.710869868421871,0.700036075950926,1
"arm_3351",2,3,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_3361",2,3,46,0,2,2,0.7,1,0.724980172221657,0.711615639671956,1
"arm_2261",2,3,47,0,2,1,0.3,2,0.249043568499248,0.418800909620453,0
"arm_3371",2,3,48,0,2,2,0.7,1,0.716271094650726,0.721735148009153,1
"arm_3381",2,3,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,1
"arm_1341",2,3,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,1
"arm_449",2,4,1,1,1,2,0.3,2,0.690981198940426,0.630301613220945,1
"arm_2271",2,4,2,0,1,1,0.7,2,0.297724128790337,0.409265575362475,0
"arm_450",2,4,3,0,2,2,0.7,2,0.642617574645812,0.628330030544299,1
"arm_1351",2,4,4,0,1,1,0.7,1,0.365505014802199,0.286257418800551,0
"arm_2281",2,4,5,0,1,1,0.7,2,0.290084193050566,0.353188697869299,0
"arm_451",2,4,6,0,2,2,0.7,2,0.648186117187123,0.595728241539715,1
"arm_1361",2,4,7,0,1,1,0.7,1,0.34532258465971,0.288302941280675,0
"arm_452",2,4,8,0,2,2,0.7,2,0.637672487463773,0.60156270175662,1
"arm_3391",2,4,9,0,2,2,0.7,1,0.585932620759775,0.609941441980965,1
"arm_3401",2,4,10,0,1,2,0.3,1,0.617701154274217,0.619706954036258,1
"arm_453",2,4,11,0,2,2,0.7,2,0.639894120536609,0.661323197570724,0
"arm_1371",2,4,12,0,2,1,0.3,1,0.437707584038465,0.245331387447968,1
"arm_3411",2,4,13,0,2,2,0.7,1,0.652874160524955,0.557365720243867,0
"arm_1381",2,4,14,0,1,1,0.7,1,0.427695735430651,0.179061258835738,0
"arm_3421",2,4,15,0,2,2,0.7,1,0.714763276265456,0.56986367056403,1
"arm_229",2,4,16,0,1,1,0.7,2,0.206903465813926,0.376128887386542,1
"arm_1391",2,4,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,0
"arm_3431",2,4,18,0,2,2,0.7,1,0.764892332677055,0.599809635086967,1
"arm_230",2,4,19,0,1,1,0.7,2,0.225829224534066,0.403222178344719,0
"arm_3441",2,4,20,0,2,2,0.7,1,0.788565990612077,0.593977598036432,1
"arm_3451",2,4,21,0,2,2,0.7,1,0.779882047377851,0.611833403567202,0
"arm_454",2,4,22,0,1,2,0.3,2,0.596522585552605,0.821404523915625,1
"arm_455",2,4,23,0,2,2,0.7,2,0.601398313279134,0.818667155459452,1
"arm_231",2,4,24,0,1,1,0.7,2,0.15,0.377559563676441,0
"arm_3461",2,4,25,0,2,2,0.7,1,0.841787447721027,0.62394008410102,0
"arm_456",2,4,26,0,2,2,0.7,2,0.648165741052743,0.85,0
"arm_232",2,4,27,0,1,1,0.7,2,0.15,0.340449298035087,0
"arm_457",2,4,28,0,2,2,0.7,2,0.650650152140271,0.839122936293603,0
"arm_3471",2,4,29,0,1,2,0.3,1,0.85,0.66841458019637,0
"arm_1401",2,4,30,0,1,1,0.7,1,0.336339251423906,0.157252245979107,0
"arm_233",2,4,31,0,2,1,0.3,2,0.178665382702638,0.359176499880897,0
"arm_458",2,4,32,0,2,2,0.7,2,0.720136755030984,0.80786461110121,0
"arm_1411",2,4,33,0,1,1,0.7,1,0.383740434019304,0.198107046205919,0
"arm_1421",2,4,34,0,2,1,0.3,1,0.370019590791465,0.178395068948699,1
"arm_1431",2,4,35,0,1,1,0.7,1,0.399356742092644,0.153612375797345,0
"arm_459",2,4,36,0,2,2,0.7,2,0.672644390206153,0.799079977796453,0
"arm_460",2,4,37,0,2,2,0.7,2,0.651794942483461,0.801151045581874,1
"arm_234",2,4,38,0,2,1,0.3,2,0.157538345403003,0.40736310664945,0
"arm_235",2,4,39,0,1,1,0.7,2,0.15,0.418633583347909,0
"arm_3481",2,4,40,0,1,2,0.3,1,0.743141089163742,0.653629657322364,1
"arm_3491",2,4,41,0,1,2,0.3,1,0.739602328276427,0.620998393481285,1
"arm_1441",2,4,42,0,1,1,0.7,1,0.40144125610901,0.231916246520594,0
"arm_3501",2,4,43,0,2,2,0.7,1,0.739271130877537,0.65029018290762,0
"arm_461",2,4,44,0,2,2,0.7,2,0.700036075950926,0.710869868421871,1
"arm_462",2,4,45,0,1,2,0.3,2,0.697729241844021,0.688199418916735,1
"arm_1451",2,4,46,0,2,1,0.3,1,0.410968217545032,0.26504774084518,0
"arm_463",2,4,47,0,2,2,0.7,2,0.746820766734684,0.721205193145041,1
"arm_464",2,4,48,0,2,2,0.7,2,0.721735148009153,0.716271094650726,0
"arm_236",2,4,49,0,1,1,0.7,2,0.224217060027617,0.405671691780377,0
"arm_465",2,4,50,0,1,2,0.3,2,0.694831874512504,0.728565868493088,1
"arm_239",3,1,1,1,2,1,0.3,2,0.284876391221769,0.385252569266595,1
"arm_2112",3,1,2,0,1,1,0.7,2,0.297724128790337,0.409265575362475,1
"arm_2212",3,1,3,0,2,1,0.3,2,0.291420147360485,0.389950967391465,0
"arm_172",3,1,4,0,1,1,0.7,1,0.365505014802199,0.286257418800551,0
"arm_468",3,1,5,0,1,2,0.3,2,0.676626365424688,0.597596461954809,0
"arm_2310",3,1,6,0,1,1,0.7,2,0.295145539793113,0.363773831871964,0
"arm_242",3,1,7,0,1,1,0.7,2,0.288302941280675,0.34532258465971,0
"arm_1112",3,1,8,0,2,1,0.3,1,0.347213159187491,0.245109293125714,0
"arm_1212",3,1,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,0
"arm_252",3,1,10,0,1,1,0.7,2,0.229995796566315,0.409105912286147,0
"arm_262",3,1,11,0,2,1,0.3,2,0.24565033973724,0.426376228986611,0
"arm_4112",3,1,12,0,2,2,0.7,2,0.605921400887644,0.644568752872748,0
"arm_367",3,1,13,0,2,2,0.7,1,0.652874160524955,0.557365720243867,0
"arm_3112",3,1,14,0,2,2,0.7,1,0.671266513715933,0.557081176503272,0
"arm_1312",3,1,15,0,2,1,0.3,1,0.420805875805011,0.206191544858984,1
"arm_1412",3,1,16,0,1,1,0.7,1,0.376128887386542,0.206903465813926,0
"arm_1510",3,1,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,0
"arm_272",3,1,18,0,2,1,0.3,2,0.252096398760606,0.386550289411022,1
"arm_1610",3,1,19,0,1,1,0.7,1,0.403222178344719,0.225829224534066,1
"arm_4212",3,1,20,0,2,2,0.7,2,0.593977598036432,0.788565990612077,0
"arm_4312",3,1,21,0,2,2,0.7,2,0.611833403567202,0.779882047377851,1
"arm_4412",3,1,22,0,1,2,0.3,2,0.596522585552605,0.821404523915625,0
"arm_282",3,1,23,0,1,1,0.7,2,0.15,0.352523853586084,0
"arm_4511",3,1,24,0,2,2,0.7,2,0.604951019442018,0.822077739336167,1
"arm_173",3,1,25,0,1,1,0.7,1,0.360791761741981,0.185851623887392,1
"arm_3212",3,1,26,0,2,2,0.7,1,0.85,0.648165741052743,1
"arm_182",3,1,27,0,1,1,0.7,1,0.340449298035087,0.15,0
"arm_292",3,1,28,0,1,1,0.7,2,0.15,0.334753605037848,0
"arm_192",3,1,29,0,1,1,0.7,1,0.328207760972645,0.155097280900406,1
"arm_3312",3,1,30,0,2,2,0.7,1,0.842475023283917,0.651536139896979,1
"arm_1102",3,1,31,0,1,1,0.7,1,0.359176499880897,0.178665382702638,1
"arm_1113",3,1,32,0,1,1,0.7,1,0.367571718057774,0.181724160845873,1
"arm_1122",3,1,33,0,1,1,0.7,1,0.383740434019304,0.198107046205919,0
"arm_3412",3,1,34,0,2,2,0.7,1,0.82041766304819,0.694084030393342,1
"arm_1132",3,1,35,0,2,1,0.3,1,0.399356742092644,0.153612375797345,0
"arm_1142",3,1,36,0,1,1,0.7,1,0.386576526990292,0.15,0
"arm_3511",3,1,37,0,2,2,0.7,1,0.801151045581874,0.651794942483461,0
"arm_1152",3,1,38,0,2,1,0.3,1,0.40736310664945,0.157538345403003,0
"arm_469",3,1,39,0,2,2,0.7,2,0.621227512038867,0.760940670352322,1
"arm_1162",3,1,40,0,1,1,0.7,1,0.39609838709866,0.204868946785959,0
"arm_2102",3,1,41,0,1,1,0.7,2,0.194293896323486,0.379019134040965,1
"arm_472",3,1,42,0,2,2,0.7,2,0.638702566152739,0.725663508496819,0
"arm_2113",3,1,43,0,1,1,0.7,2,0.251893591214306,0.407508986275393,1
"arm_1172",3,1,44,0,1,1,0.7,1,0.409081800661843,0.243477857712056,0
"arm_2122",3,1,45,0,2,1,0.3,2,0.267807449209776,0.421025906485778,1
"arm_368",3,1,46,0,2,2,0.7,1,0.724980172221657,0.711615639671956,0
"arm_2132",3,1,47,0,2,1,0.3,2,0.249043568499248,0.418800909620453,0
"arm_2142",3,1,48,0,2,1,0.3,2,0.234457587175175,0.402552110846304,0
"arm_372",3,1,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,1
"arm_1182",3,1,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,1
"arm_382",3,2,1,1,2,2,0.7,1,0.630301613220945,0.690981198940426,1
"arm_1192",3,2,2,0,1,1,0.7,1,0.409265575362475,0.297724128790337,1
"arm_392",3,2,3,0,2,2,0.7,1,0.628330030544299,0.642617574645812,0
"arm_482",3,2,4,0,2,2,0.7,2,0.66197067710399,0.623234877903638,0
"arm_1202",3,2,5,0,1,1,0.7,1,0.353188697869299,0.290084193050566,0
"arm_1213",3,2,6,0,1,1,0.7,1,0.363773831871964,0.295145539793113,1
"arm_2152",3,2,7,0,1,1,0.7,2,0.288302941280675,0.34532258465971,0
"arm_492",3,2,8,0,2,2,0.7,2,0.637672487463773,0.60156270175662,0
"arm_1222",3,2,9,0,2,1,0.3,1,0.370989221320241,0.251026597658731,0
"arm_3102",3,2,10,0,2,2,0.7,1,0.617701154274217,0.619706954036258,0
"arm_3113",3,2,11,0,2,2,0.7,1,0.661323197570724,0.639894120536609,0
"arm_1232",3,2,12,0,1,1,0.7,1,0.437707584038465,0.245331387447968,0
"arm_4102",3,2,13,0,2,2,0.7,2,0.557365720243867,0.652874160524955,0
"arm_3122",3,2,14,0,1,2,0.3,1,0.671266513715933,0.557081176503272,1
"arm_1242",3,2,15,0,2,1,0.3,1,0.420805875805011,0.206191544858984,0
"arm_3132",3,2,16,0,2,2,0.7,1,0.743185623079979,0.605940665726416,1
"arm_2162",3,2,17,0,1,1,0.7,2,0.235203318076015,0.379460456568304,0
"arm_2172",3,2,18,0,1,1,0.7,2,0.252096398760606,0.386550289411022,0
"arm_3142",3,2,19,0,1,2,0.3,1,0.766955919656842,0.592998147900146,0
"arm_2182",3,2,20,0,1,1,0.7,2,0.224233584166644,0.388623008068196,0
"arm_1252",3,2,21,0,1,1,0.7,1,0.377283926363739,0.183305705038965,0
"arm_3152",3,2,22,0,2,2,0.7,1,0.821404523915625,0.596522585552605,0
"arm_1262",3,2,23,0,1,1,0.7,1,0.352523853586084,0.15,0
"arm_1272",3,2,24,0,2,1,0.3,1,0.377559563676441,0.15,1
"arm_1282",3,2,25,0,1,1,0.7,1,0.360791761741981,0.185851623887392,1
"arm_4113",3,2,26,0,1,2,0.3,2,0.648165741052743,0.85,0
"arm_1292",3,2,27,0,1,1,0.7,1,0.340449298035087,0.15,1
"arm_3162",3,2,28,0,2,2,0.7,1,0.839122936293603,0.650650152140271,1
"arm_1302",3,2,29,0,1,1,0.7,1,0.328207760972645,0.155097280900406,1
"arm_3172",3,2,30,0,1,2,0.3,1,0.842475023283917,0.651536139896979,1
"arm_3182",3,2,31,0,2,2,0.7,1,0.80710161934536,0.702515891298998,0
"arm_3192",3,2,32,0,1,2,0.3,1,0.80786461110121,0.720136755030984,0
"arm_1313",3,2,33,0,1,1,0.7,1,0.383740434019304,0.198107046205919,1
"arm_1322",3,2,34,0,1,1,0.7,1,0.370019590791465,0.178395068948699,0
"arm_1332",3,2,35,0,1,1,0.7,1,0.399356742092644,0.153612375797345,0
"arm_1342",3,2,36,0,1,1,0.7,1,0.386576526990292,0.15,1
"arm_1352",3,2,37,0,1,1,0.7,1,0.375216047266847,0.15,0
"arm_4122",3,2,38,0,1,2,0.3,2,0.641663041391297,0.779605868255858,1
"arm_2192",3,2,39,0,2,1,0.3,2,0.15,0.418633583347909,0
"arm_1362",3,2,40,0,1,1,0.7,1,0.39609838709866,0.204868946785959,1
"arm_1372",3,2,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,0
"arm_4132",3,2,42,0,1,2,0.3,2,0.638702566152739,0.725663508496819,0
"arm_2202",3,2,43,0,1,1,0.7,2,0.251893591214306,0.407508986275393,1
"arm_3202",3,2,44,0,1,2,0.3,1,0.710869868421871,0.700036075950926,0
"arm_4142",3,2,45,0,2,2,0.7,2,0.697729241844021,0.688199418916735,0
"arm_4152",3,2,46,0,1,2,0.3,2,0.711615639671956,0.724980172221657,1
"arm_3213",3,2,47,0,2,2,0.7,1,0.721205193145041,0.746820766734684,0
"arm_4162",3,2,48,0,1,2,0.3,2,0.721735148009153,0.716271094650726,0
"arm_2213",3,2,49,0,2,1,0.3,2,0.224217060027617,0.405671691780377,0
"arm_4172",3,2,50,0,2,2,0.7,2,0.694831874512504,0.728565868493088,0
"arm_1382",3,3,1,1,1,1,0.7,1,0.385252569266595,0.284876391221769,0
"arm_1392",3,3,2,0,2,1,0.3,1,0.409265575362475,0.297724128790337,0
"arm_1402",3,3,3,0,1,1,0.7,1,0.389950967391465,0.291420147360485,1
"arm_3222",3,3,4,0,1,2,0.3,1,0.623234877903638,0.66197067710399,1
"arm_1413",3,3,5,0,1,1,0.7,1,0.353188697869299,0.290084193050566,1
"arm_3232",3,3,6,0,2,2,0.7,1,0.595728241539715,0.648186117187123,1
"arm_1422",3,3,7,0,2,1,0.3,1,0.34532258465971,0.288302941280675,0
"arm_3242",3,3,8,0,2,2,0.7,1,0.60156270175662,0.637672487463773,0
"arm_2222",3,3,9,0,2,1,0.3,2,0.251026597658731,0.370989221320241,0
"arm_2232",3,3,10,0,2,1,0.3,2,0.229995796566315,0.409105912286147,0
"arm_1432",3,3,11,0,2,1,0.3,1,0.426376228986611,0.24565033973724,1
"arm_3252",3,3,12,0,2,2,0.7,1,0.644568752872748,0.605921400887644,1
"arm_3262",3,3,13,0,1,2,0.3,1,0.652874160524955,0.557365720243867,0
"arm_4182",3,3,14,0,2,2,0.7,2,0.557081176503272,0.671266513715933,1
"arm_4192",3,3,15,0,2,2,0.7,2,0.56986367056403,0.714763276265456,0
"arm_4202",3,3,16,0,1,2,0.3,2,0.605940665726416,0.743185623079979,0
"arm_1442",3,3,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,1
"arm_1452",3,3,18,0,1,1,0.7,1,0.386550289411022,0.252096398760606,0
"arm_4213",3,3,19,0,1,2,0.3,2,0.592998147900146,0.766955919656842,0
"arm_4222",3,3,20,0,2,2,0.7,2,0.593977598036432,0.788565990612077,1
"arm_1461",3,3,21,0,2,1,0.3,1,0.377283926363739,0.183305705038965,0
"arm_1471",3,3,22,0,2,1,0.3,1,0.37838590946676,0.15,0
"arm_2242",3,3,23,0,1,1,0.7,2,0.15,0.352523853586084,0
"arm_2252",3,3,24,0,1,1,0.7,2,0.15,0.377559563676441,0
"arm_1481",3,3,25,0,1,1,0.7,1,0.360791761741981,0.185851623887392,1
"arm_1491",3,3,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,1
"arm_1501",3,3,27,0,1,1,0.7,1,0.340449298035087,0.15,1
"arm_1511",3,3,28,0,1,1,0.7,1,0.334753605037848,0.15,1
"arm_1521",3,3,29,0,1,1,0.7,1,0.328207760972645,0.155097280900406,1
"arm_1531",3,3,30,0,1,1,0.7,1,0.336339251423906,0.157252245979107,0
"arm_1541",3,3,31,0,2,1,0.3,1,0.359176499880897,0.178665382702638,1
"arm_4232",3,3,32,0,2,2,0.7,2,0.720136755030984,0.80786461110121,1
"arm_4242",3,3,33,0,2,2,0.7,2,0.712781882608025,0.808925613365771,0
"arm_1551",3,3,34,0,1,1,0.7,1,0.370019590791465,0.178395068948699,1
"arm_1561",3,3,35,0,2,1,0.3,1,0.399356742092644,0.153612375797345,0
"arm_3272",3,3,36,0,2,2,0.7,1,0.799079977796453,0.672644390206153,0
"arm_4252",3,3,37,0,2,2,0.7,2,0.651794942483461,0.801151045581874,0
"arm_2262",3,3,38,0,1,1,0.7,2,0.157538345403003,0.40736310664945,0
"arm_2272",3,3,39,0,1,1,0.7,2,0.15,0.418633583347909,0
"arm_4262",3,3,40,0,2,2,0.7,2,0.653629657322364,0.743141089163742,0
"arm_1571",3,3,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,0
"arm_3282",3,3,42,0,2,2,0.7,1,0.725663508496819,0.638702566152739,0
"arm_3292",3,3,43,0,2,2,0.7,1,0.739271130877537,0.65029018290762,0
"arm_4272",3,3,44,0,2,2,0.7,2,0.700036075950926,0.710869868421871,1
"arm_3302",3,3,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_2282",3,3,46,0,1,1,0.7,2,0.26504774084518,0.410968217545032,0
"arm_2291",3,3,47,0,1,1,0.7,2,0.249043568499248,0.418800909620453,0
"arm_1581",3,3,48,0,1,1,0.7,1,0.402552110846304,0.234457587175175,0
"arm_3313",3,3,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,0
"arm_1591",3,3,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,1
"arm_4282",3,4,1,1,1,2,0.3,2,0.690981198940426,0.630301613220945,0
"arm_2301",3,4,2,0,1,1,0.7,2,0.297724128790337,0.409265575362475,1
"arm_2311",3,4,3,0,2,1,0.3,2,0.291420147360485,0.389950967391465,0
"arm_2321",3,4,4,0,1,1,0.7,2,0.286257418800551,0.365505014802199,0
"arm_3322",3,4,5,0,1,2,0.3,1,0.597596461954809,0.676626365424688,0
"arm_2331",3,4,6,0,2,1,0.3,2,0.295145539793113,0.363773831871964,1
"arm_3332",3,4,7,0,2,2,0.7,1,0.572698434956578,0.620144190447034,1
"arm_3342",3,4,8,0,2,2,0.7,1,0.60156270175662,0.637672487463773,0
"arm_3352",3,4,9,0,2,2,0.7,1,0.585932620759775,0.609941441980965,0
"arm_4292",3,4,10,0,1,2,0.3,2,0.619706954036258,0.617701154274217,1
"arm_4302",3,4,11,0,1,2,0.3,2,0.639894120536609,0.661323197570724,0
"arm_160",3,4,12,0,2,1,0.3,1,0.437707584038465,0.245331387447968,1
"arm_1611",3,4,13,0,1,1,0.7,1,0.411836787384408,0.215689371429802,1
"arm_4313",3,4,14,0,2,2,0.7,2,0.557081176503272,0.671266513715933,1
"arm_162",3,4,15,0,1,1,0.7,1,0.420805875805011,0.206191544858984,0
"arm_4322",3,4,16,0,2,2,0.7,2,0.605940665726416,0.743185623079979,1
"arm_4332",3,4,17,0,2,2,0.7,2,0.619902375624092,0.73490584931272,1
"arm_4342",3,4,18,0,1,2,0.3,2,0.599809635086967,0.764892332677055,1
"arm_4352",3,4,19,0,1,2,0.3,2,0.592998147900146,0.766955919656842,0
"arm_2341",3,4,20,0,1,1,0.7,2,0.224233584166644,0.388623008068196,0
"arm_2351",3,4,21,0,2,1,0.3,2,0.183305705038965,0.377283926363739,0
"arm_2361",3,4,22,0,1,1,0.7,2,0.15,0.37838590946676,0
"arm_163",3,4,23,0,1,1,0.7,1,0.352523853586084,0.15,0
"arm_4362",3,4,24,0,2,2,0.7,2,0.604951019442018,0.822077739336167,1
"arm_4372",3,4,25,0,2,2,0.7,2,0.62394008410102,0.841787447721027,1
"arm_3362",3,4,26,0,2,2,0.7,1,0.85,0.648165741052743,1
"arm_4382",3,4,27,0,2,2,0.7,2,0.648069217139444,0.85,0
"arm_4392",3,4,28,0,2,2,0.7,2,0.650650152140271,0.839122936293603,0
"arm_2371",3,4,29,0,1,1,0.7,2,0.155097280900406,0.328207760972645,0
"arm_3372",3,4,30,0,2,2,0.7,1,0.842475023283917,0.651536139896979,0
"arm_3382",3,4,31,0,1,2,0.3,1,0.80710161934536,0.702515891298998,1
"arm_164",3,4,32,0,2,1,0.3,1,0.367571718057774,0.181724160845873,0
"arm_3392",3,4,33,0,2,2,0.7,1,0.808925613365771,0.712781882608025,1
"arm_3402",3,4,34,0,2,2,0.7,1,0.82041766304819,0.694084030393342,1
"arm_3413",3,4,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,1
"arm_165",3,4,36,0,2,1,0.3,1,0.386576526990292,0.15,1
"arm_166",3,4,37,0,1,1,0.7,1,0.375216047266847,0.15,1
"arm_3422",3,4,38,0,2,2,0.7,1,0.779605868255858,0.641663041391297,1
"arm_167",3,4,39,0,1,1,0.7,1,0.418633583347909,0.15,1
"arm_3432",3,4,40,0,2,2,0.7,1,0.743141089163742,0.653629657322364,1
"arm_168",3,4,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,0
"arm_3442",3,4,42,0,2,2,0.7,1,0.725663508496819,0.638702566152739,0
"arm_169",3,4,43,0,1,1,0.7,1,0.407508986275393,0.251893591214306,1
"arm_3452",3,4,44,0,2,2,0.7,1,0.710869868421871,0.700036075950926,1
"arm_3462",3,4,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_170",3,4,46,0,1,1,0.7,1,0.410968217545032,0.26504774084518,0
"arm_1711",3,4,47,0,1,1,0.7,1,0.418800909620453,0.249043568499248,0
"arm_3472",3,4,48,0,2,2,0.7,1,0.716271094650726,0.721735148009153,1
"arm_3482",3,4,49,0,1,2,0.3,1,0.72673893308522,0.722982907016919,0
"arm_3492",3,4,50,0,2,2,0.7,1,0.728565868493088,0.694831874512504,1
"arm_243",4,1,1,1,1,1,0.7,2,0.284876391221769,0.385252569266595,0
"arm_376",4,1,2,0,2,2,0.7,1,0.634031348129123,0.668674514367157,0
"arm_174",4,1,3,0,1,1,0.7,1,0.389950967391465,0.291420147360485,1
"arm_1114",4,1,4,0,2,1,0.3,1,0.365505014802199,0.286257418800551,0
"arm_470",4,1,5,0,1,2,0.3,2,0.676626365424688,0.597596461954809,1
"arm_1214",4,1,6,0,1,1,0.7,1,0.363773831871964,0.295145539793113,1
"arm_1314",4,1,7,0,2,1,0.3,1,0.34532258465971,0.288302941280675,1
"arm_1414",4,1,8,0,2,1,0.3,1,0.347213159187491,0.245109293125714,0
"arm_4114",4,1,9,0,2,2,0.7,2,0.609941441980965,0.585932620759775,1
"arm_4214",4,1,10,0,2,2,0.7,2,0.619706954036258,0.617701154274217,1
"arm_1512",4,1,11,0,2,1,0.3,1,0.426376228986611,0.24565033973724,1
"arm_4314",4,1,12,0,2,2,0.7,2,0.605921400887644,0.644568752872748,0
"arm_1612",4,1,13,0,1,1,0.7,1,0.411836787384408,0.215689371429802,0
"arm_4413",4,1,14,0,2,2,0.7,2,0.557081176503272,0.671266513715933,1
"arm_2114",4,1,15,0,1,1,0.7,2,0.206191544858984,0.420805875805011,0
"arm_4512",4,1,16,0,2,2,0.7,2,0.605940665726416,0.743185623079979,1
"arm_4610",4,1,17,0,2,2,0.7,2,0.619902375624092,0.73490584931272,0
"arm_175",4,1,18,0,1,1,0.7,1,0.386550289411022,0.252096398760606,0
"arm_2214",4,1,19,0,2,1,0.3,2,0.225829224534066,0.403222178344719,0
"arm_3114",4,1,20,0,2,2,0.7,1,0.788565990612077,0.593977598036432,1
"arm_2312",4,1,21,0,1,1,0.7,2,0.183305705038965,0.377283926363739,0
"arm_3214",4,1,22,0,2,2,0.7,1,0.821404523915625,0.596522585552605,1
"arm_183",4,1,23,0,2,1,0.3,1,0.352523853586084,0.15,0
"arm_3314",4,1,24,0,2,2,0.7,1,0.822077739336167,0.604951019442018,1
"arm_244",4,1,25,0,2,1,0.3,2,0.185851623887392,0.360791761741981,0
"arm_193",4,1,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,0
"arm_3414",4,1,27,0,1,2,0.3,1,0.85,0.648069217139444,1
"arm_3512",4,1,28,0,1,2,0.3,1,0.839122936293603,0.650650152140271,1
"arm_253",4,1,29,0,2,1,0.3,2,0.155097280900406,0.328207760972645,0
"arm_3610",4,1,30,0,1,2,0.3,1,0.842475023283917,0.651536139896979,1
"arm_263",4,1,31,0,1,1,0.7,2,0.178665382702638,0.359176499880897,1
"arm_1103",4,1,32,0,1,1,0.7,1,0.367571718057774,0.181724160845873,0
"arm_273",4,1,33,0,2,1,0.3,2,0.198107046205919,0.383740434019304,0
"arm_377",4,1,34,0,1,2,0.3,1,0.82041766304819,0.694084030393342,1
"arm_383",4,1,35,0,1,2,0.3,1,0.820897732245599,0.655143091618153,1
"arm_393",4,1,36,0,2,2,0.7,1,0.799079977796453,0.672644390206153,1
"arm_283",4,1,37,0,1,1,0.7,2,0.15,0.375216047266847,0
"arm_3103",4,1,38,0,2,2,0.7,1,0.779605868255858,0.641663041391297,1
"arm_473",4,1,39,0,2,2,0.7,2,0.621227512038867,0.760940670352322,1
"arm_3115",4,1,40,0,2,2,0.7,1,0.743141089163742,0.653629657322364,1
"arm_483",4,1,41,0,2,2,0.7,2,0.620998393481285,0.739602328276427,1
"arm_3123",4,1,42,0,2,2,0.7,1,0.725663508496819,0.638702566152739,1
"arm_293",4,1,43,0,2,1,0.3,2,0.251893591214306,0.407508986275393,1
"arm_2103",4,1,44,0,1,1,0.7,2,0.243477857712056,0.409081800661843,1
"arm_2115",4,1,45,0,1,1,0.7,2,0.267807449209776,0.421025906485778,1
"arm_3133",4,1,46,0,1,2,0.3,1,0.724980172221657,0.711615639671956,0
"arm_2123",4,1,47,0,1,1,0.7,2,0.249043568499248,0.418800909620453,0
"arm_2133",4,1,48,0,1,1,0.7,2,0.234457587175175,0.402552110846304,1
"arm_3143",4,1,49,0,1,2,0.3,1,0.72673893308522,0.722982907016919,1
"arm_3153",4,1,50,0,1,2,0.3,1,0.728565868493088,0.694831874512504,1
"arm_493",4,2,1,1,2,2,0.7,2,0.690981198940426,0.630301613220945,1
"arm_4103",4,2,2,0,2,2,0.7,2,0.668674514367157,0.634031348129123,1
"arm_1115",4,2,3,0,2,1,0.3,1,0.389950967391465,0.291420147360485,1
"arm_4115",4,2,4,0,2,2,0.7,2,0.66197067710399,0.623234877903638,0
"arm_1123",4,2,5,0,1,1,0.7,1,0.353188697869299,0.290084193050566,1
"arm_4123",4,2,6,0,2,2,0.7,2,0.648186117187123,0.595728241539715,1
"arm_3163",4,2,7,0,2,2,0.7,1,0.572698434956578,0.620144190447034,1
"arm_2143",4,2,8,0,1,1,0.7,2,0.245109293125714,0.347213159187491,0
"arm_1133",4,2,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,0
"arm_1143",4,2,10,0,2,1,0.3,1,0.409105912286147,0.229995796566315,0
"arm_2153",4,2,11,0,2,1,0.3,2,0.24565033973724,0.426376228986611,0
